id_realizacao;tipo_dia;pv_unidades;pv_potencia_total_kw;bess_unidades;bess_potencia_total_kw;defeitos_dia;defeitos_tarde;defeitos_noite;pen_pct
6;parcialmente_nublado;8;1980,0;18;2427,47;21;22;1;90
7;parcialmente_nublado;7;1980,0;18;2829,9500000000003;10;35;1;90
8;parcialmente_nublado;7;1980,0;18;2981,45;8;35;1;90
9;parcialmente_nublado;5;1980,0;18;2266,66;35;36;1;90
10;nublado;8;1980,0;18;2481,4700000000003;7;35;1;90
11;parcialmente_nublado;6;1980,0;18;2227,66;11;34;1;90
12;ceu_aberto;9;1980,0;18;2887,4999999999995;22;36;1;90
13;parcialmente_nublado;5;1980,0;18;2811,89;9;36;1;90
14;ceu_aberto;7;1980,0;18;2513,52;30;36;1;90
15;parcialmente_nublado;4;1980,0;18;2631,9800000000005;9;36;1;90
16;parcialmente_nublado;7;1980,0;18;2879,5899999999997;24;36;1;90
17;ceu_aberto;4;1980,0;18;2805,96;35;36;1;90
18;nublado;5;1980,0;18;2612,4500000000003;7;36;1;90
19;parcialmente_nublado;7;1980,0;18;2939,32;8;36;1;90
20;ceu_aberto;5;1980,0;18;2243,2400000000002;9;36;1;90
21;nublado;5;1980,0;18;2308,5600000000004;10;32;1;90
22;nublado;7;1980,0;18;2812,9000000000005;25;36;1;90
23;nublado;6;1980,0;18;2703,25;5;36;1;90
24;ceu_aberto;7;1980,0;18;2885,2500000000005;26;36;1;90
25;nublado;6;1980,0;18;2991,3;8;36;1;90
26;parcialmente_nublado;6;1980,0;18;2877,8999999999996;11;35;1;90
27;ceu_aberto;4;1980,0;18;2572,9;36;35;1;90
28;parcialmente_nublado;6;1980,0;18;2806,0399999999995;13;35;1;90
29;ceu_aberto;6;1980,0;18;2702,2200000000003;11;35;1;90
30;parcialmente_nublado;5;1980,0;18;2662,63;12;35;1;90
31;nublado;8;1980,0;18;2899,2099999999996;1;35;1;90
32;parcialmente_nublado;10;1980,0;18;2695,4500000000003;25;36;1;90
33;parcialmente_nublado;7;1980,0;18;2796,44;9;36;1;90
34;nublado;6;1980,0;18;2900,0399999999995;1;36;1;90
35;parcialmente_nublado;4;1980,0;18;2378,84;22;22;1;90
36;ceu_aberto;7;1980,0;18;2718,6200000000003;36;35;1;90
37;ceu_aberto;5;1980,0;18;2901,5999999999995;34;36;1;90
38;nublado;7;1980,0;18;2722,98;8;35;1;90
39;nublado;7;1980,0;18;2770,0800000000004;2;36;1;90
40;nublado;5;1980,0;18;2865,85;3;35;1;90
41;nublado;7;1980,0;18;2943,9500000000003;9;36;1;90
42;ceu_aberto;10;1980,0;18;2620,3400000000006;36;32;1;90
43;parcialmente_nublado;5;1980,0;18;2509,7599999999998;10;36;1;90
44;ceu_aberto;7;1980,0;18;2796,27;36;36;1;90
45;nublado;6;1980,0;18;2576,12;2;22;1;90
46;nublado;5;1980,0;18;2506,1000000000004;7;35;1;90
47;nublado;7;1980,0;18;2744,77;8;35;1;90
48;parcialmente_nublado;5;1980,0;18;2551,44;24;35;1;90
49;nublado;4;1980,0;18;2752,4099999999994;7;35;1;90
50;ceu_aberto;5;1980,0;18;2794,3;36;36;1;90
1;ceu_aberto;4;2200,0;20;3041,95;34;36;1;100
2;parcialmente_nublado;10;2200,0;20;2918,14;36;36;1;100
3;parcialmente_nublado;8;2200,0;20;3162,5299999999997;9;36;1;100
4;nublado;5;2200,0;20;2863,8400000000006;1;35;1;100
5;ceu_aberto;6;2200,0;20;2583,91;36;35;1;100
6;parcialmente_nublado;4;2200,0;20;3031,6499999999996;33;36;1;100
7;nublado;6;2200,0;20;3230,45;7;36;1;100
8;nublado;7;2200,0;20;3042,97;8;35;1;100
9;ceu_aberto;5;2200,0;20;3035,7700000000004;36;36;1;100
10;ceu_aberto;6;2200,0;20;2906,3700000000003;34;36;1;100
11;ceu_aberto;5;2200,0;20;2720,2999999999997;34;36;1;100
12;ceu_aberto;5;2200,0;20;3364,01;35;36;1;100
13;nublado;6;2200,0;20;3160,7200000000003;7;35;1;100
14;parcialmente_nublado;7;2200,0;20;2420,0799999999995;36;22;1;100
15;ceu_aberto;9;2200,0;20;2739,0499999999997;36;36;1;100
16;ceu_aberto;7;2200,0;20;3414,25;35;36;1;100
17;parcialmente_nublado;10;2200,0;20;3348,0899999999997;7;35;1;100
18;ceu_aberto;6;2200,0;20;2771,3299999999995;13;36;1;100
19;nublado;6;2200,0;20;2883,18;5;35;1;100
20;ceu_aberto;6;2200,0;20;2942,98;34;36;1;100
21;nublado;7;2200,0;20;2765,44;20;35;1;100
22;parcialmente_nublado;7;2200,0;20;3391,4800000000005;8;35;1;100
23;ceu_aberto;7;2200,0;20;3030,8599999999997;30;36;1;100
24;parcialmente_nublado;5;2200,0;20;2881,91;26;35;1;100
25;parcialmente_nublado;6;2200,0;20;2948,75;25;36;1;100
26;ceu_aberto;5;2200,0;20;2902,79;34;35;1;100
27;parcialmente_nublado;5;2200,0;20;3270,5299999999997;34;35;1;100
28;ceu_aberto;7;2200,0;20;3296,2499999999995;35;35;1;100
29;ceu_aberto;4;2200,0;20;2907,03;10;35;1;100
30;parcialmente_nublado;8;2200,0;20;2648,4199999999996;34;36;1;100
31;parcialmente_nublado;6;2200,0;20;3186,57;34;36;1;100
32;parcialmente_nublado;7;2200,0;20;2932,8300000000004;9;36;1;100
33;parcialmente_nublado;4;2200,0;20;2869,6600000000003;11;36;1;100
34;nublado;4;2200,0;20;2874,7300000000005;1;35;1;100
35;nublado;3;2200,0;20;2957,1099999999997;2;35;1;100
36;parcialmente_nublado;5;2200,0;20;3107,8900000000003;35;36;1;100
37;parcialmente_nublado;6;2200,0;20;3256,0600000000004;30;36;1;100
38;ceu_aberto;5;2200,0;20;3021,9900000000002;32;35;1;100
39;nublado;6;2200,0;20;2830,9700000000003;10;36;1;100
40;parcialmente_nublado;6;2200,0;20;2578,4599999999996;9;36;1;100
41;ceu_aberto;10;2200,0;20;2618,4300000000003;34;36;1;100
42;parcialmente_nublado;5;2200,0;20;3161,6699999999996;9;36;1;100
43;ceu_aberto;7;2200,0;20;3016,49;24;35;1;100
44;parcialmente_nublado;7;2200,0;20;3011,4600000000005;23;36;1;100
45;parcialmente_nublado;6;2200,0;20;2880,4399999999996;9;36;1;100
46;ceu_aberto;3;2200,0;20;3631,38;35;35;1;100
47;parcialmente_nublado;6;2200,0;20;2407,61;16;36;1;100
48;ceu_aberto;8;2200,0;20;3188,4500000000003;34;35;1;100
49;ceu_aberto;7;2200,0;20;2944,5299999999997;33;36;1;100
50;parcialmente_nublado;6;2200,0;20;2912,5099999999998;10;35;1;100
1;nublado;10;2420,0;22;3106,29;9;36;1;110
2;nublado;6;2420,0;22;3545,75;11;36;1;110
3;nublado;7;2420,0;22;2914,4799999999996;5;36;1;110
4;parcialmente_nublado;7;2420,0;22;3631,0299999999993;34;35;1;110
5;nublado;5;2420,0;22;3047,14;9;36;1;110
6;nublado;4;2420,0;22;3809,06;20;35;1;110
7;nublado;6;2420,0;22;3196,2199999999993;25;36;1;110
8;ceu_aberto;6;2420,0;22;3405,63;34;36;1;110
9;nublado;6;2420,0;22;3579,41;34;35;1;110
10;nublado;6;2420,0;22;2947,7099999999996;8;36;1;110
11;ceu_aberto;9;2420,0;22;2706,3799999999997;32;35;1;110
12;ceu_aberto;10;2420,0;22;2976,95;36;36;1;110
13;ceu_aberto;9;2420,0;22;3515,4100000000003;34;35;1;110
14;nublado;6;2420,0;22;3166,1799999999994;10;36;1;110
15;nublado;8;2420,0;22;3378,02;7;36;1;110
16;nublado;6;2420,0;22;3307,77;9;35;1;110
17;nublado;7;2420,0;22;3711,4999999999995;2;35;1;110
18;ceu_aberto;5;2420,0;22;3436,51;35;35;1;110
19;ceu_aberto;5;2420,0;22;2974,54;36;35;1;110
20;nublado;7;2420,0;22;3087,95;5;36;1;110
21;parcialmente_nublado;7;2420,0;22;3427,6800000000003;19;35;1;110
22;ceu_aberto;9;2420,0;22;3360,32;35;36;1;110
23;parcialmente_nublado;6;2420,0;22;3619,56;32;35;1;110
24;nublado;5;2420,0;22;3030,4199999999996;19;36;1;110
25;ceu_aberto;7;2420,0;22;3297,9100000000003;35;36;1;110
26;parcialmente_nublado;6;2420,0;22;3112,2299999999996;20;36;1;110
27;parcialmente_nublado;9;2420,0;22;3397,6000000000004;30;36;1;110
28;nublado;4;2420,0;22;3092,3;33;35;1;110
29;ceu_aberto;7;2420,0;22;2688,2000000000003;35;36;1;110
30;nublado;10;2420,0;22;3342,5899999999997;10;36;1;110
31;parcialmente_nublado;9;2420,0;22;3416,8399999999992;13;36;1;110
32;nublado;8;2420,0;22;3248,14;5;36;1;110
33;nublado;12;2420,0;22;3369,1199999999994;29;36;1;110
34;parcialmente_nublado;7;2420,0;22;3247,16;34;36;1;110
35;nublado;6;2420,0;22;3448,2799999999993;1;35;1;110
36;nublado;5;2420,0;22;3553,0800000000004;7;35;1;110
37;nublado;6;2420,0;22;3098,77;11;36;1;110
38;nublado;8;2420,0;22;3058,63;7;36;1;110
39;parcialmente_nublado;4;2420,0;22;3163,2599999999998;9;36;1;110
40;nublado;8;2420,0;22;3684,0299999999997;7;35;1;110
41;parcialmente_nublado;5;2420,0;22;3060,0800000000004;8;35;1;110
42;ceu_aberto;5;2420,0;22;3214,07;34;35;1;110
43;ceu_aberto;8;2420,0;22;3160,0199999999995;34;35;1;110
44;ceu_aberto;11;2420,0;22;3081,7900000000004;35;35;1;110
45;ceu_aberto;6;2420,0;22;3502,719999999999;34;35;1;110
46;parcialmente_nublado;9;2420,0;22;3398,5699999999997;34;36;1;110
47;parcialmente_nublado;5;2420,0;22;3374,7600000000007;36;36;1;110
48;nublado;6;2420,0;22;3017,25;28;36;1;110
49;ceu_aberto;6;2420,0;22;3368,79;35;35;1;110
50;parcialmente_nublado;7;2420,0;22;3233,5000000000005;34;36;1;110
1;nublado;8;2640,0;24;3387,3999999999996;27;36;1;120
2;parcialmente_nublado;10;2640,0;24;3232,14;35;35;1;120
3;nublado;6;2640,0;24;3388,6499999999996;7;35;1;120
4;nublado;7;2640,0;24;3910,8;33;35;1;120
5;nublado;8;2640,0;24;3704,91;16;36;1;120
6;ceu_aberto;6;2640,0;24;3703,5299999999997;36;35;1;120
7;nublado;7;2640,0;24;3997,080000000001;33;35;1;120
8;ceu_aberto;7;2640,0;24;3989,28;35;35;1;120
9;nublado;5;2640,0;24;3280,5400000000004;2;35;1;120
10;parcialmente_nublado;8;2640,0;24;4188,639999999999;35;35;1;120
11;nublado;8;2640,0;24;3831,8999999999996;33;35;1;120
12;parcialmente_nublado;8;2640,0;24;3854,39;26;35;1;120
13;parcialmente_nublado;5;2640,0;24;3781,58;31;35;1;120
14;ceu_aberto;9;2640,0;24;3831,8199999999997;33;35;1;120
15;nublado;6;2640,0;24;3462,5699999999997;30;36;1;120
16;ceu_aberto;11;2640,0;24;2995,86;34;35;1;120
17;ceu_aberto;7;2640,0;24;3444,01;35;35;1;120
18;parcialmente_nublado;10;2640,0;24;3373,95;34;35;1;120
19;nublado;10;2640,0;24;3600,08;9;35;1;120
20;parcialmente_nublado;10;2640,0;24;3562,56;34;36;1;120
21;parcialmente_nublado;10;2640,0;24;3717,8599999999997;34;36;1;120
22;parcialmente_nublado;9;2640,0;24;3763,6099999999997;34;35;1;120
23;nublado;7;2640,0;24;3836,32;7;35;1;120
24;nublado;6;2640,0;24;3356,16;8;35;1;120
25;nublado;7;2640,0;24;3578,78;4;35;1;120
26;nublado;9;2640,0;24;3897,7099999999996;7;35;1;120
27;ceu_aberto;11;2640,0;24;3643,37;35;35;1;120
28;nublado;6;2640,0;24;3276,3999999999996;8;35;1;120
29;ceu_aberto;8;2640,0;24;3254,25;35;35;1;120
30;ceu_aberto;9;2640,0;24;3503,56;35;35;1;120
31;nublado;8;2640,0;24;3654,8;32;37;1;120
32;ceu_aberto;6;2640,0;24;3731,2200000000003;35;35;1;120
33;nublado;8;2640,0;24;3847,0;33;35;1;120
34;nublado;10;2640,0;24;3114,6000000000004;21;36;1;120
35;parcialmente_nublado;8;2640,0;24;3731,4999999999995;36;36;1;120
36;nublado;6;2640,0;24;3677,14;7;35;1;120
37;ceu_aberto;6;2640,0;24;3778,4300000000003;34;36;1;120
38;ceu_aberto;10;2640,0;24;4222,75;35;35;1;120
39;parcialmente_nublado;7;2640,0;24;3397,04;34;35;1;120
40;nublado;7;2640,0;24;3919,7999999999997;34;35;1;120
41;nublado;10;2640,0;24;3750,63;9;35;1;120
42;ceu_aberto;7;2640,0;24;3402,12;35;36;1;120
43;parcialmente_nublado;5;2640,0;24;3988,0200000000004;34;35;1;120
44;ceu_aberto;5;2640,0;24;3983,4100000000003;35;35;1;120
45;ceu_aberto;5;2640,0;24;3241,45;34;35;1;120
46;ceu_aberto;6;2640,0;24;3611,82;35;36;1;120
47;parcialmente_nublado;7;2640,0;24;3347,68;35;36;1;120
48;nublado;12;2640,0;24;3288,1899999999996;34;35;1;120
49;ceu_aberto;10;2640,0;24;3572,12;34;36;1;120
50;ceu_aberto;9;2640,0;24;3350,16;35;36;1;120
1;nublado;11;2860,0;26;3507,5600000000004;25;35;1;130
2;parcialmente_nublado;8;2860,0;26;4536,9;35;35;1;130
3;nublado;10;2860,0;26;3845,87;8;35;1;130
4;nublado;9;2860,0;26;3855,1400000000003;18;36;1;130
5;ceu_aberto;5;2860,0;26;4176,58;35;35;1;130
6;ceu_aberto;8;2860,0;26;3923,99;35;35;1;130
7;ceu_aberto;10;2860,0;26;4096,34;34;35;1;130
8;parcialmente_nublado;8;2860,0;26;3818,3599999999997;35;35;1;130
9;nublado;7;2860,0;26;4248,96;5;35;1;130
10;ceu_aberto;10;2860,0;26;4071,8299999999995;35;35;1;130
11;parcialmente_nublado;9;2860,0;26;3935,4599999999996;28;35;1;130
12;parcialmente_nublado;6;2860,0;26;3761,33;36;35;1;130
13;parcialmente_nublado;8;2860,0;26;3986,96;34;36;1;130
14;parcialmente_nublado;6;2860,0;26;3816,8;35;35;1;130
15;ceu_aberto;8;2860,0;26;3945,1400000000003;35;35;1;130
16;ceu_aberto;12;2860,0;26;4179,18;34;35;1;130
17;nublado;10;2860,0;26;3724,34;33;35;1;130
18;ceu_aberto;8;2860,0;26;4364,2300000000005;35;35;1;130
19;parcialmente_nublado;8;2860,0;26;3500,45;33;35;1;130
20;parcialmente_nublado;7;2860,0;26;4019,61;33;35;1;130
21;parcialmente_nublado;7;2860,0;26;3713,6299999999997;34;36;1;130
22;nublado;11;2860,0;26;3998,62;33;35;1;130
23;ceu_aberto;9;2860,0;26;3388,69;34;36;1;130
24;parcialmente_nublado;9;2860,0;26;3548,2099999999996;7;35;1;130
25;parcialmente_nublado;7;2860,0;26;4317,66;34;35;1;130
26;nublado;8;2860,0;26;3849,9100000000003;33;35;1;130
27;parcialmente_nublado;10;2860,0;26;3876,51;34;35;1;130
28;parcialmente_nublado;7;2860,0;26;3678,29;11;35;1;130
29;parcialmente_nublado;10;2860,0;26;4067,3999999999996;16;35;1;130
30;nublado;11;2860,0;26;3719,0800000000004;34;35;1;130
31;nublado;8;2860,0;26;4126,59;34;35;1;130
32;ceu_aberto;6;2860,0;26;3877,92;35;35;1;130
33;nublado;8;2860,0;26;3820,8799999999997;7;35;1;130
34;ceu_aberto;6;2860,0;26;4020,67;34;35;1;130
35;parcialmente_nublado;10;2860,0;26;3833,7899999999995;33;35;1;130
36;ceu_aberto;10;2860,0;26;3749,5599999999995;34;35;1;130
37;ceu_aberto;8;2860,0;26;4216,7300000000005;35;35;1;130
38;parcialmente_nublado;8;2860,0;26;3293,44;34;36;1;130
39;ceu_aberto;12;2860,0;26;4557,6900000000005;35;35;1;130
40;ceu_aberto;7;2860,0;26;3869,6499999999996;34;36;1;130
41;nublado;7;2860,0;26;4008,4200000000005;34;35;1;130
42;parcialmente_nublado;6;2860,0;26;3757,04;36;35;1;130
43;ceu_aberto;11;2860,0;26;4016,39;35;35;1;130
44;ceu_aberto;7;2860,0;26;3941,74;35;35;1;130
45;nublado;5;2860,0;26;3958,41;29;35;1;130
46;nublado;12;2860,0;26;4468,33;10;35;1;130
47;nublado;11;2860,0;26;4152,85;34;35;1;130
48;nublado;6;2860,0;26;4123,7699999999995;7;35;1;130
49;nublado;11;2860,0;26;3622,79;8;36;1;130
50;parcialmente_nublado;10;2860,0;26;3740,4900000000007;35;35;1;130
1;ceu_aberto;8;3080,0;28;4025,3200000000006;35;35;1;140
2;nublado;6;3080,0;28;5136,21;25;35;1;140
3;parcialmente_nublado;13;3080,0;28;4134,1;35;35;1;140
4;parcialmente_nublado;6;3080,0;28;4425,66;34;35;1;140
5;nublado;9;3080,0;28;4171,450000000001;33;35;1;140
6;parcialmente_nublado;11;3080,0;28;4163,27;35;35;1;140
7;parcialmente_nublado;5;3080,0;28;4537,07;35;35;1;140
8;ceu_aberto;10;3080,0;28;3790,51;35;35;1;140
9;ceu_aberto;6;3080,0;28;4259,6900000000005;35;35;1;140
10;ceu_aberto;7;3080,0;28;4049,4100000000003;35;35;1;140
11;parcialmente_nublado;10;3080,0;28;4331,070000000001;34;35;1;140
12;ceu_aberto;6;3080,0;28;4617,709999999999;34;35;1;140
13;ceu_aberto;9;3080,0;28;3959,31;35;35;1;140
14;ceu_aberto;9;3080,0;28;3655,59;35;36;1;140
15;nublado;9;3080,0;28;3606,25;9;35;1;140
16;ceu_aberto;6;3080,0;28;4381,0199999999995;35;35;1;140
17;parcialmente_nublado;10;3080,0;28;4350,5;35;35;1;140
18;ceu_aberto;9;3080,0;28;4582,219999999999;35;35;1;140
19;parcialmente_nublado;10;3080,0;28;4017,0400000000004;35;35;1;140
20;parcialmente_nublado;12;3080,0;28;4589,9400000000005;34;35;1;140
21;parcialmente_nublado;6;3080,0;28;4233,26;36;35;1;140
22;nublado;8;3080,0;28;4054,7900000000004;34;35;1;140
23;nublado;7;3080,0;28;4598,03;22;35;1;140
24;parcialmente_nublado;6;3080,0;28;4192,41;30;35;1;140
25;nublado;8;3080,0;28;4101,83;33;35;1;140
26;parcialmente_nublado;8;3080,0;28;4257,96;34;35;1;140
27;ceu_aberto;11;3080,0;28;4060,7799999999997;35;35;1;140
28;ceu_aberto;11;3080,0;28;4336,05;34;35;1;140
29;nublado;8;3080,0;28;3712,3999999999996;34;35;1;140
30;nublado;7;3080,0;28;4526,48;33;35;1;140
31;parcialmente_nublado;13;3080,0;28;4405,209999999999;35;35;1;140
32;nublado;6;3080,0;28;4493,91;27;35;1;140
33;ceu_aberto;5;3080,0;28;3824,7200000000003;35;35;1;140
34;ceu_aberto;12;3080,0;28;4455,109999999999;34;35;1;140
35;ceu_aberto;12;3080,0;28;4238,629999999999;35;35;1;140
36;ceu_aberto;9;3080,0;28;3691,9300000000003;34;35;1;140
37;nublado;7;3080,0;28;3731,0699999999997;34;35;1;140
38;ceu_aberto;6;3080,0;28;4586,869999999999;35;35;1;140
39;nublado;12;3080,0;28;4522,83;34;35;1;140
40;parcialmente_nublado;7;3080,0;28;4671,490000000001;34;35;1;140
41;ceu_aberto;7;3080,0;28;4210,28;35;35;1;140
42;ceu_aberto;8;3080,0;28;4040,310000000001;35;35;1;140
43;nublado;8;3080,0;28;4218,35;33;35;1;140
44;parcialmente_nublado;9;3080,0;28;3873,9599999999996;34;35;1;140
45;ceu_aberto;7;3080,0;28;3828,0000000000005;35;36;1;140
46;parcialmente_nublado;7;3080,0;28;3883,0600000000004;33;35;1;140
47;nublado;11;3080,0;28;4389,849999999999;33;35;1;140
48;parcialmente_nublado;11;3080,0;28;4202,33;34;35;1;140
49;nublado;10;3080,0;28;4345,72;11;35;1;140
50;ceu_aberto;8;3080,0;28;4183,5599999999995;35;35;1;140
1;ceu_aberto;10;3300,0;30;4883,08;35;35;1;150
2;parcialmente_nublado;6;3300,0;30;4710,500000000001;34;35;1;150
3;nublado;12;3300,0;30;4408,04;33;35;1;150
4;parcialmente_nublado;7;3300,0;30;4034,4100000000003;33;35;1;150
5;nublado;9;3300,0;30;4203,210000000001;36;35;1;150
6;nublado;8;3300,0;30;4418,469999999999;34;35;1;150
7;nublado;9;3300,0;30;5127,719999999999;33;35;1;150
8;parcialmente_nublado;8;3300,0;30;4520,6900000000005;35;35;1;150
9;parcialmente_nublado;9;3300,0;30;5080,46;34;35;1;150
10;ceu_aberto;8;3300,0;30;4571,0199999999995;34;35;1;150
11;nublado;8;3300,0;30;3830,100000000001;34;35;1;150
12;ceu_aberto;6;3300,0;30;4265,1;35;35;1;150
13;parcialmente_nublado;9;3300,0;30;4346,869999999999;35;35;1;150
14;nublado;8;3300,0;30;4769,6;34;35;1;150
15;ceu_aberto;6;3300,0;30;4796,69;35;35;1;150
16;ceu_aberto;10;3300,0;30;4675,700000000001;35;35;1;150
17;parcialmente_nublado;8;3300,0;30;4494,07;36;35;1;150
18;nublado;11;3300,0;30;4162,929999999999;33;35;1;150
19;nublado;9;3300,0;30;4856,0;8;35;1;150
20;ceu_aberto;6;3300,0;30;3795,5900000000006;35;35;1;150
21;nublado;16;3300,0;30;4869,409999999999;34;35;1;150
22;nublado;14;3300,0;30;4418,779999999999;34;35;1;150
23;ceu_aberto;11;3300,0;30;4221,45;34;35;1;150
24;ceu_aberto;9;3300,0;30;4564,35;35;35;1;150
25;parcialmente_nublado;10;3300,0;30;4277,4;34;35;1;150
26;parcialmente_nublado;7;3300,0;30;4814,87;34;35;1;150
27;ceu_aberto;9;3300,0;30;4529,3;35;35;1;150
28;ceu_aberto;11;3300,0;30;4492,579999999999;34;35;1;150
29;parcialmente_nublado;10;3300,0;30;4221,0199999999995;35;35;1;150
30;nublado;9;3300,0;30;4691,57;19;35;1;150
31;parcialmente_nublado;6;3300,0;30;4714,999999999999;34;35;1;150
32;ceu_aberto;9;3300,0;30;5088,100000000001;34;35;1;150
33;ceu_aberto;11;3300,0;30;4134,099999999999;34;35;1;150
34;nublado;11;3300,0;30;4717,7699999999995;34;35;1;150
35;ceu_aberto;11;3300,0;30;4604,420000000001;35;35;1;150
36;ceu_aberto;9;3300,0;30;4589,24;35;35;1;150
37;nublado;9;3300,0;30;4322,87;34;35;1;150
38;nublado;13;3300,0;30;4666,240000000002;34;35;1;150
39;nublado;10;3300,0;30;4749,990000000001;34;35;1;150
40;nublado;7;3300,0;30;3820,35;33;36;1;150
41;parcialmente_nublado;10;3300,0;30;4824,74;34;35;1;150
42;parcialmente_nublado;8;3300,0;30;4588,18;33;35;1;150
43;ceu_aberto;8;3300,0;30;4841,56;35;35;1;150
44;ceu_aberto;14;3300,0;30;5061,55;35;35;1;150
45;ceu_aberto;9;3300,0;30;4301,58;34;35;1;150
46;parcialmente_nublado;13;3300,0;30;4746,920000000001;34;35;1;150
47;ceu_aberto;10;3300,0;30;4686,099999999999;35;35;1;150
48;nublado;6;3300,0;30;4134,96;34;35;1;150
49;ceu_aberto;10;3300,0;30;4665,13;35;35;1;150
50;parcialmente_nublado;6;3300,0;30;4467,19;34;35;1;150
1;nublado;9;3520,0;32;5077,77;34;35;1;160
2;ceu_aberto;10;3520,0;32;5046,389999999999;35;35;1;160
3;nublado;12;3520,0;32;4780,26;34;35;1;160
4;parcialmente_nublado;10;3520,0;32;5035,35;34;35;1;160
5;parcialmente_nublado;10;3520,0;32;4808,85;34;35;1;160
6;parcialmente_nublado;10;3520,0;32;5204,469999999999;18;35;1;160
7;nublado;13;3520,0;32;5193,11;33;35;1;160
8;nublado;10;3520,0;32;4350,33;34;35;1;160
9;ceu_aberto;8;3520,0;32;5349,5599999999995;35;35;1;160
10;parcialmente_nublado;9;3520,0;32;4828,76;34;35;1;160
11;nublado;13;3520,0;32;5151,45;30;35;1;160
12;parcialmente_nublado;9;3520,0;32;5078,41;34;35;1;160
13;parcialmente_nublado;15;3520,0;32;4506,0599999999995;34;35;1;160
14;ceu_aberto;8;3520,0;32;4519,7300000000005;34;35;1;160
15;parcialmente_nublado;8;3520,0;32;4675,0599999999995;35;35;1;160
16;parcialmente_nublado;10;3520,0;32;4722,74;34;35;1;160
17;nublado;11;3520,0;32;5409,96;34;35;1;160
18;ceu_aberto;10;3520,0;32;4766,150000000001;35;35;1;160
19;nublado;10;3520,0;32;4692,3099999999995;34;35;1;160
20;nublado;9;3520,0;32;4899,950000000001;34;35;1;160
21;ceu_aberto;10;3520,0;32;4886,34;35;35;1;160
22;nublado;9;3520,0;32;5546,679999999999;34;35;1;160
23;ceu_aberto;7;3520,0;32;5372,44;35;35;1;160
24;parcialmente_nublado;12;3520,0;32;4249,75;35;35;1;160
25;nublado;9;3520,0;32;5094,06;33;35;1;160
26;ceu_aberto;9;3520,0;32;4565,72;35;35;1;160
27;ceu_aberto;8;3520,0;32;4754,530000000001;34;35;1;160
28;ceu_aberto;8;3520,0;32;4626,71;35;35;1;160
29;parcialmente_nublado;11;3520,0;32;5308,33;35;35;1;160
30;parcialmente_nublado;12;3520,0;32;5100,619999999999;34;35;1;160
31;ceu_aberto;8;3520,0;32;4519,42;34;35;1;160
32;parcialmente_nublado;8;3520,0;32;4897,459999999999;34;35;1;160
33;ceu_aberto;8;3520,0;32;4549,24;35;35;1;160
34;parcialmente_nublado;8;3520,0;32;4073,2900000000004;36;35;1;160
35;ceu_aberto;9;3520,0;32;5389,820000000001;35;35;1;160
36;ceu_aberto;12;3520,0;32;5154,469999999999;34;35;1;160
37;ceu_aberto;10;3520,0;32;5093,58;34;35;1;160
38;nublado;12;3520,0;32;4290,34;35;35;1;160
39;ceu_aberto;11;3520,0;32;4537,62;34;35;1;160
40;parcialmente_nublado;10;3520,0;32;4986,289999999999;35;35;1;160
41;parcialmente_nublado;11;3520,0;32;4914,5599999999995;35;35;1;160
42;parcialmente_nublado;16;3520,0;32;4744,04;33;35;1;160
43;nublado;8;3520,0;32;5268,21;34;35;1;160
44;nublado;9;3520,0;32;4550,41;8;35;1;160
45;ceu_aberto;13;3520,0;32;4573,78;35;35;1;160
46;nublado;8;3520,0;32;4194,9400000000005;33;35;1;160
47;nublado;9;3520,0;32;4632,79;34;35;1;160
48;parcialmente_nublado;11;3520,0;32;4892,21;34;35;1;160
49;nublado;11;3520,0;32;4844,61;34;35;1;160
50;ceu_aberto;7;3520,0;32;5077,1900000000005;34;35;1;160
1;nublado;13;3740,0;32;4742,74;34;35;1;170
2;ceu_aberto;7;3740,0;32;4205,53;35;35;1;170
3;nublado;12;3740,0;32;4683,99;34;35;1;170
4;ceu_aberto;6;3740,0;32;4591,07;35;35;1;170
5;nublado;17;3740,0;32;4936,6900000000005;34;35;1;170
6;parcialmente_nublado;10;3740,0;32;4746,790000000001;35;35;1;170
7;nublado;9;3740,0;32;5052,04;34;35;1;170
8;parcialmente_nublado;12;3740,0;32;5317,610000000001;34;35;1;170
9;ceu_aberto;10;3740,0;32;4411,05;35;35;1;170
10;ceu_aberto;14;3740,0;32;4841,27;35;35;1;170
11;nublado;12;3740,0;32;4848,35;34;35;1;170
12;parcialmente_nublado;7;3740,0;32;4123,82;34;35;1;170
13;ceu_aberto;8;3740,0;32;4883,93;35;35;1;170
14;ceu_aberto;6;3740,0;32;4546,1900000000005;35;35;1;170
15;nublado;11;3740,0;32;4777,669999999999;33;35;1;170
16;nublado;9;3740,0;32;5021,87;33;35;1;170
17;parcialmente_nublado;12;3740,0;32;4915,73;34;35;1;170
18;ceu_aberto;14;3740,0;32;5131,64;35;35;1;170
19;ceu_aberto;11;3740,0;32;4583,14;35;35;1;170
20;parcialmente_nublado;12;3740,0;32;4505,950000000001;35;35;1;170
21;nublado;15;3740,0;32;5058,33;34;35;1;170
22;parcialmente_nublado;10;3740,0;32;4568,17;35;35;1;170
23;ceu_aberto;8;3740,0;32;4953,06;35;35;1;170
24;ceu_aberto;10;3740,0;32;4849,74;35;35;1;170
25;ceu_aberto;8;3740,0;32;4892,52;35;35;1;170
