id;tipo_dia;hora_00;hora_01;hora_02;hora_03;hora_04;hora_05;hora_06;hora_07;hora_08;hora_09;hora_10;hora_11;hora_12;hora_13;hora_14;hora_15;hora_16;hora_17;hora_18;hora_19;hora_20;hora_21;hora_22;hora_23
260;ceu_aberto;0,0;0,0;0,0;0,0;9,861421390725106e-05;0,0028966363638967107;0,04461504491865263;0,20479872405724078;0,40471554601848936;0,6530026984814647;0,8703440722516884;0,952659128921403;0,8851075456466617;0,941053525524626;0,7425824949254595;0,4794512336678944;0,23428437024002036;0,04282605791852549;0,0022254009764635986;0,0003434475374848436;0,0;0,0;0,0;9,627626979824033e-05
261;ceu_aberto;0,0;0,0;0,0;0,0;9,347587215567481e-05;0,0029411879625512623;0,0405560020819844;0,22260101718591493;0,4140832231293862;0,7329988697791616;0,954941913881717;0,9612371898887067;0,9350664590295992;0,9283825436752189;0,8082137647328695;0,5475056733513863;0,2357763142792911;0,0434376052923102;0,0020658824070536653;0,00026451191394399957;0,0;0,0;0,0;9,579685601981385e-05
262;parcialmente_nublado;0,0011522442140236605;0,0009328473255903546;0,0012250762726574386;0,0009558233497726171;0,0006374357197788671;0,004873104106569556;0,0588154441011378;0,1965597341606582;0,4079939140107577;0,6551091981756447;0,596494861406378;1,0;0,8517084911041851;0,7363755841546049;0,5355164583110951;0,2153041685161793;0,21066492156991815;0,04240899806491729;0,005403087571258229;0,0006818895123256159;0,0005628992162047032;0,0003712609800017644;0,00033927938828339204;0,00038373549996912
263;nublado;0,0005569719960733987;0,0;0,0;9,630354510830782e-05;0,0;0,012251731637580289;0,09824974322703718;0,27351014633561715;0,37448227194211786;0,43315699182260353;0,7235971946885686;0,9060687747203339;0,6374749651104294;0,5651088534389989;0,5244063054260913;0,3082834069467198;0,222344006786198;0,054992606500082857;0,003987226287058656;0,0;0,00022116965593575638;0,0015147141177965881;0,0017361692193062677;0,001886203298505374
264;parcialmente_nublado;0,0009281941859540163;0,0009165496982138595;0,0007669431912547847;0,001136089976626394;0,0007532621122982525;0,002758077108490858;0,0552765089493762;0,20246515019749933;0,4054440867392357;0,6642826256956479;0,8134142681208854;0,989885815226746;0,726856447352869;0,563973522791057;0,4580461580181257;0,3309373350595729;0,2603784573498365;0,044224375007330674;0,004802230536986356;0,000766259312350833;0,0005614712169463091;0,0005306951240347028;0,00027575644846867853;0,0005573467647965162
265;nublado;0,0005390869901607936;0,0;0,0;0,000107112967414094;0,0;0,012244416317309888;0,09638000658235671;0,2129727483640968;0,35632808738105326;0,49358783902283;0,6063535670532814;0,6720471275985478;0,793194405580399;0,6830219139450311;0,4441391714890642;0,37964665190381475;0,18752230312116086;0,05456149550390867;0,0035291875224301348;0,0;0,00021757636481134306;0,0016063063957657765;0,001700338653388166;0,0021442494803135103
266;nublado;0,0005582913059061381;0,0;0,0;9,18158625589594e-05;0,0;0,012764148083168511;0,08778171846071045;0,2645562036556885;0,4944148325716835;0,5344420378593847;0,6221421393233029;0,7216158230938615;0,523551529111487;0,47503693015584303;0,4697204091845009;0,30531225316834903;0,17474164664016345;0,058277855415310165;0,0042525975748628;0,0;0,0002019911856471641;0,0015184931690538394;0,0017630734535793373;0,0019711890258322317
267;ceu_aberto;0,0;0,0;0,0;0,0;9,715917755875487e-05;0,0027180995633930604;0,04598441502675558;0,19673185067193905;0,4705577552436961;0,7493651820677517;0,8565442679904084;0,934106943227739;0,9271422048859675;0,8304337894729947;0,7053168354300478;0,5028606794058221;0,21405576447055194;0,04421930180206234;0,0021231931606919517;0,0003007281944209001;0,0;0,0;0,0;9,59915099498432e-05
268;ceu_aberto;0,0;0,0;0,0;0,0;9,42436225609679e-05;0,002880041796613596;0,04187991190911429;0,2193692009737129;0,45830074378960634;0,681758236125715;0,8496787260298493;0,9474981938760002;0,9828835292736694;0,9828309754922886;0,7361919896549077;0,4887070238538902;0,2301228819237612;0,05181583987166295;0,002221234777846244;0,0003205529333346541;0,0;0,0;0,0;8,972530695250755e-05
269;parcialmente_nublado;0,0010513827086826484;0,0010621801390972613;0,0014227789664348581;0,0008711463746926162;0,0007292153519143171;0,005302304998651042;0,07255186586832806;0,18008826942458167;0,41156484911312646;0,6474969388958125;0,810079771931737;0,9138907294436728;1,0;0,5091976326748815;0,5107979160735817;0,43216356205056045;0,17384852548051036;0,05436589062435033;0,006336589597303718;0,001030418590319427;0,0006299642309219657;0,0005072442421804406;0,0004102141574709134;0,0003781455515163221
