id_realizacao;tipo_dia;pv_unidades;pv_potencia_total_kw;bess_unidades;bess_potencia_total_kw;defeitos_manhã;defeitos_tarde;defeitos_noite;defeitos_madrugada;horas_com_erro_max_control;pen_pct
16;nublado;5;1700,0;5;722,87;8;2;1;1;0;180
17;ceu_aberto;5;2100,0;5;566,79;20;8;1;1;0;180
18;ceu_aberto;5;1550,0;5;719,0699999999999;8;13;1;1;0;180
19;nublado;5;2700,0;5;822,69;9;7;1;1;0;180
20;parcialmente_nublado;5;1500,0;5;744,48;8;7;1;1;0;180
21;ceu_aberto;5;2050,0;5;655,8199999999999;20;17;1;1;0;180
22;ceu_aberto;5;1900,0;5;630,92;8;8;1;1;0;180
23;ceu_aberto;5;2000,0;5;716,85;26;8;1;1;0;180
24;ceu_aberto;5;2300,0;5;539,6199999999999;28;31;1;1;0;180
25;nublado;5;1700,0;5;783,69;7;1;1;1;0;180
26;parcialmente_nublado;5;1300,0;5;694,94;6;2;1;1;0;180
27;nublado;5;2100,0;5;653,33;9;18;1;1;0;180
28;parcialmente_nublado;5;2250,0;5;880,3100000000001;15;20;2;1;0;180
29;parcialmente_nublado;5;1900,0;5;731,75;8;2;1;1;0;180
30;parcialmente_nublado;5;1600,0;5;784,75;8;8;1;1;0;180
31;parcialmente_nublado;5;1250,0;5;865,68;8;7;2;1;0;180
32;parcialmente_nublado;5;1900,0;5;679,3199999999999;20;8;1;1;0;180
33;ceu_aberto;5;1750,0;5;893,0799999999999;8;7;2;1;0;180
34;nublado;5;1200,0;5;655,36;1;1;1;1;0;180
35;ceu_aberto;5;1250,0;5;618,0699999999999;7;7;1;1;0;180
36;ceu_aberto;5;2450,0;5;761,9300000000001;31;27;1;1;0;180
37;nublado;5;2200,0;5;898,64;8;7;3;1;0;180
38;parcialmente_nublado;5;2450,0;5;589,12;27;25;1;1;0;180
39;nublado;5;1800,0;5;567,5899999999999;8;7;1;1;0;180
40;parcialmente_nublado;5;2100,0;5;917,7399999999999;10;8;2;1;0;180
41;ceu_aberto;5;1300,0;5;699,41;8;7;1;1;0;180
42;ceu_aberto;5;1450,0;5;617,88;8;7;1;1;0;180
43;parcialmente_nublado;5;2300,0;5;844,0;8;8;2;1;0;180
44;parcialmente_nublado;5;1300,0;5;745,62;8;7;1;1;0;180
45;ceu_aberto;5;1700,0;5;700,1199999999999;25;25;1;1;0;180
46;nublado;5;2850,0;5;824,15;27;18;2;1;0;180
47;parcialmente_nublado;5;1100,0;5;793,86;7;2;1;1;0;180
48;ceu_aberto;5;2000,0;5;810,85;31;24;1;1;0;180
49;parcialmente_nublado;5;1500,0;5;1020,8599999999999;8;2;4;1;0;180
50;parcialmente_nublado;5;3184,2;5;531,09;32;28;1;1;0;180
1;ceu_aberto;5;2200,0;5;969,3800000000001;26;22;2;1;0;190
2;nublado;5;2450,0;5;877,7;9;7;2;1;0;190
3;ceu_aberto;5;2100,0;5;703,31;21;22;1;1;0;190
4;parcialmente_nublado;5;2000,0;5;750,35;27;25;1;1;0;190
5;nublado;5;2300,0;5;995,62;9;7;5;1;0;190
6;nublado;5;2050,0;5;691,16;8;1;1;1;0;190
7;parcialmente_nublado;5;1600,0;5;606,8499999999999;7;1;1;1;0;190
8;ceu_aberto;5;2250,0;5;744,3399999999999;25;16;1;1;0;190
9;parcialmente_nublado;5;1400,0;5;613,8199999999999;8;7;1;1;0;190
10;nublado;5;2500,0;5;831,0899999999999;9;7;1;1;0;190
11;parcialmente_nublado;5;2050,0;5;699,94;25;17;1;1;0;190
12;parcialmente_nublado;5;1950,0;5;730,77;8;7;1;1;0;190
13;ceu_aberto;5;1300,0;5;609,93;7;2;1;1;0;190
14;nublado;5;2800,0;5;793,99;12;8;2;1;0;190
15;ceu_aberto;5;2600,0;5;771,22;28;26;1;1;0;190
16;parcialmente_nublado;5;1800,0;5;678,4;18;8;1;1;0;190
17;nublado;5;1950,0;5;854,0;8;7;2;1;0;190
18;parcialmente_nublado;5;750,0;5;534,3800000000001;1;1;1;1;0;190
19;nublado;5;900,0;5;968,79;1;1;2;1;0;190
20;nublado;5;1300,0;5;569,31;5;1;1;1;0;190
21;nublado;5;1300,0;5;750,64;5;1;1;1;0;190
22;ceu_aberto;5;1150,0;5;785,4300000000001;8;7;1;1;0;190
23;parcialmente_nublado;5;1350,0;5;763,66;2;1;1;1;0;190
24;ceu_aberto;5;1850,0;5;922,55;12;8;1;1;0;190
25;ceu_aberto;5;2600,0;5;693,64;32;28;1;1;0;190
26;nublado;5;2550,0;5;797,02;15;8;1;1;0;190
27;parcialmente_nublado;5;1550,0;5;921,9499999999999;8;7;2;1;0;190
28;parcialmente_nublado;5;1700,0;5;639,5899999999999;8;8;1;1;0;190
29;ceu_aberto;5;1350,0;5;819,3;8;8;2;1;0;190
30;ceu_aberto;5;2550,0;5;506,78;25;24;1;1;0;190
31;parcialmente_nublado;5;1950,0;5;704,5999999999999;8;9;1;1;0;190
32;parcialmente_nublado;5;2150,0;5;748,4399999999999;21;21;1;1;0;190
33;ceu_aberto;5;2650,0;5;627,5;32;32;1;1;0;190
34;ceu_aberto;5;1800,0;5;715,99;20;12;1;1;0;190
35;parcialmente_nublado;5;1300,0;5;929,6099999999999;7;1;5;1;0;190
36;nublado;5;2500,0;5;821,8199999999999;23;23;1;1;0;190
37;ceu_aberto;5;2050,0;5;871,95;8;8;1;1;0;190
38;parcialmente_nublado;5;3200,0;5;783,01;31;27;2;1;0;190
39;parcialmente_nublado;5;1900,0;5;883,48;22;8;2;1;0;190
40;ceu_aberto;5;2050,0;5;805,8199999999999;26;25;2;1;0;190
41;nublado;5;3200,0;5;930,21;22;8;2;1;0;190
42;nublado;5;2100,0;5;801,18;8;7;1;1;0;190
43;nublado;5;850,0;5;939,25;1;1;6;1;0;190
44;parcialmente_nublado;5;1650,0;5;774,87;7;7;1;1;0;190
45;parcialmente_nublado;5;1400,0;5;767,1;8;7;1;1;0;190
46;parcialmente_nublado;5;2000,0;5;831,8;2;7;1;1;0;190
47;ceu_aberto;5;1600,0;5;804,09;12;8;1;1;0;190
48;parcialmente_nublado;5;2300,0;5;950,93;20;7;2;1;0;190
49;ceu_aberto;5;2150,0;5;578,22;31;26;1;1;0;190
50;nublado;5;1600,0;5;611,69;7;1;1;1;0;190
1;nublado;5;2250,0;5;797,3400000000001;9;7;2;1;0;200
2;nublado;5;1250,0;5;994,82;2;1;2;1;0;200
3;ceu_aberto;5;1350,0;5;660,05;7;2;1;1;0;200
4;parcialmente_nublado;5;1800,0;5;741,4499999999999;15;8;1;1;0;200
5;nublado;5;1250,0;5;589,93;1;1;1;1;0;200
6;ceu_aberto;5;850,0;5;748,02;1;1;1;1;0;200
7;parcialmente_nublado;5;2100,0;5;756,97;8;7;1;1;0;200
8;parcialmente_nublado;5;1750,0;5;634,86;7;7;1;1;0;200
9;parcialmente_nublado;5;1850,0;5;660,14;8;7;1;1;0;200
10;parcialmente_nublado;5;2850,0;5;788,4100000000001;25;8;1;1;0;200
11;ceu_aberto;5;1100,0;5;682,65;7;7;1;1;0;200
12;nublado;5;1950,0;5;654,1;8;7;1;1;0;200
13;nublado;5;1050,0;5;723,4300000000001;2;1;1;1;0;200
14;nublado;5;1550,0;5;638,44;6;1;1;1;0;200
15;ceu_aberto;5;1950,0;5;1074,48;21;8;7;1;0;200
16;ceu_aberto;5;3200,0;5;397,72999999999996;32;31;1;1;0;200
17;ceu_aberto;5;2100,0;5;756,58;8;8;1;1;0;200
18;parcialmente_nublado;5;2750,0;5;834,48;22;22;2;1;0;200
19;parcialmente_nublado;5;1700,0;5;620,58;8;2;1;1;0;200
20;ceu_aberto;5;2050,0;5;487,4100000000001;18;25;1;1;0;200
21;nublado;5;2050,0;5;589,53;9;8;1;1;0;200
22;parcialmente_nublado;5;1650,0;5;787,1;8;8;2;1;0;200
23;ceu_aberto;5;850,0;5;772,35;6;5;1;1;0;200
24;nublado;5;700,0;5;767,65;1;1;1;1;0;200
25;nublado;5;1450,0;5;735,18;7;2;1;1;0;200
26;nublado;5;1500,0;5;1008,3199999999999;2;1;2;1;0;200
27;ceu_aberto;5;2550,0;5;957,8500000000001;27;23;5;1;0;200
28;parcialmente_nublado;5;1200,0;5;775,8399999999999;8;7;1;1;0;200
29;nublado;5;1700,0;5;912,78;8;1;6;1;0;200
30;parcialmente_nublado;5;850,0;5;657,7;1;1;1;1;0;200
31;parcialmente_nublado;5;1900,0;5;1020,22;20;7;7;1;0;200
32;ceu_aberto;5;2250,0;5;633,15;21;18;1;1;0;200
33;parcialmente_nublado;5;1700,0;5;645,73;11;18;1;1;0;200
34;ceu_aberto;5;2400,0;5;785,5400000000001;27;26;1;1;0;200
35;parcialmente_nublado;5;1950,0;5;843,8199999999999;8;7;1;1;0;200
36;ceu_aberto;5;1500,0;5;797,89;8;8;2;1;0;200
37;parcialmente_nublado;5;2000,0;5;573,43;13;18;1;1;0;200
38;nublado;5;1250,0;5;1012,86;7;1;7;1;0;200
39;nublado;5;1850,0;5;595,3199999999999;8;7;1;1;0;200
40;parcialmente_nublado;5;900,0;5;674,31;2;1;1;1;0;200
41;ceu_aberto;5;2200,0;5;615,24;25;22;1;1;0;200
42;nublado;5;1500,0;5;804,62;7;1;2;1;0;200
43;nublado;5;3050,0;5;704,52;22;19;1;1;0;200
44;parcialmente_nublado;5;2700,0;5;974,74;27;18;7;1;0;200
45;parcialmente_nublado;5;1350,0;5;901,79;5;1;2;1;0;200
46;parcialmente_nublado;5;1450,0;5;944,9200000000001;8;8;2;1;0;200
47;ceu_aberto;5;1700,0;5;711,15;8;8;1;1;0;200
48;parcialmente_nublado;5;1950,0;5;722,28;8;18;1;1;0;200
49;nublado;5;2100,0;5;648,79;8;2;1;1;0;200
50;parcialmente_nublado;5;2250,0;5;949,0799999999999;8;7;2;1;0;200
